year,carrier,carrier_name,airport,airport_name,security_delay,top_five
2014,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",536,FALSE
2014,US,US Airways Inc.,MCI,"Kansas City, MO: Kansas City International",281,FALSE
2014,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",117,FALSE
2014,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",36,FALSE
2014,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",14,FALSE
2014,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",29,FALSE
2014,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",5,FALSE
2014,US,US Airways Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",11,FALSE
2014,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",23,FALSE
2014,EV,ExpressJet Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",6,FALSE
2014,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",29,FALSE
2014,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",46,FALSE
2014,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",17,FALSE
2014,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",175,FALSE
2014,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",297,FALSE
2014,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",135,FALSE
2014,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",758,FALSE
2014,US,US Airways Inc.,LAS,"Las Vegas, NV: McCarran International",176,FALSE
2014,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",65,FALSE
2014,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",13,FALSE
2014,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",16,FALSE
2014,EV,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",118,FALSE
2014,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",32,FALSE
2014,US,US Airways Inc.,LIH,"Lihue, HI: Lihue Airport",37,FALSE
2014,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",17,FALSE
2014,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",3,FALSE
2014,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,FALSE
2014,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",79,FALSE
2014,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",60,FALSE
2014,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",19,FALSE
2014,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",30,TRUE
2014,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",369,TRUE
2014,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",63,TRUE
2014,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",8,TRUE
2014,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",422,TRUE
2014,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",363,TRUE
2014,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",661,TRUE
2014,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",901,TRUE
2014,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",547,TRUE
2014,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",48,FALSE
2014,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",37,FALSE
2014,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",109,FALSE
2014,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",97,FALSE
2014,EV,ExpressJet Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",7,FALSE
2014,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",16,FALSE
2014,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",43,FALSE
2014,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",22,FALSE
2014,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",410,FALSE
2014,MQ,Envoy Air,MIA,"Miami, FL: Miami International",229,FALSE
2014,US,US Airways Inc.,MIA,"Miami, FL: Miami International",169,FALSE
2014,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",159,FALSE
2014,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",37,FALSE
2014,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",25,FALSE
2014,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",59,FALSE
2014,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",103,FALSE
2014,US,US Airways Inc.,MKE,"Milwaukee, WI: General Mitchell International",15,FALSE
2014,EV,ExpressJet Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",111,FALSE
2014,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",654,FALSE
2014,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",189,FALSE
2014,US,US Airways Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",429,FALSE
2014,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",12,FALSE
2014,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",15,FALSE
2014,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",49,FALSE
2014,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",19,FALSE
2014,EV,ExpressJet Airlines Inc.,MLI,"Moline, IL: Quad City International",87,FALSE
2014,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",3,FALSE
2014,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",379,FALSE
2014,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",9,FALSE
2014,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",25,FALSE
2014,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",7,FALSE
2014,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",68,FALSE
2014,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",75,FALSE
2014,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",31,FALSE
2014,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",380,FALSE
2014,US,US Airways Inc.,BNA,"Nashville, TN: Nashville International",36,FALSE
2014,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",19,FALSE
2014,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",27,FALSE
2014,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",39,FALSE
2014,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",11,FALSE
2014,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",121,FALSE
2014,US,US Airways Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",66,FALSE
2014,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",226,FALSE
2014,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",74,FALSE
2014,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",10,FALSE
2014,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",884,FALSE
2014,US,US Airways Inc.,JFK,"New York, NY: John F. Kennedy International",195,FALSE
2014,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",48,FALSE
2014,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",166,FALSE
2014,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: LaGuardia",6,FALSE
2014,MQ,Envoy Air,LGA,"New York, NY: LaGuardia",63,FALSE
2014,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",98,FALSE
2014,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",76,FALSE
2014,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",12,FALSE
2014,US,US Airways Inc.,LGA,"New York, NY: LaGuardia",190,FALSE
2014,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",24,FALSE
2014,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",112,FALSE
2014,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",21,FALSE
2014,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",199,FALSE
2014,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",30,FALSE
2014,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",105,FALSE
2014,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",38,FALSE
2014,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",22,FALSE
2014,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",107,FALSE
2014,EV,ExpressJet Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",59,FALSE
2014,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",42,FALSE
2014,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",41,FALSE
2014,EV,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",93,FALSE
2014,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",45,FALSE
2014,US,US Airways Inc.,ORF,"Norfolk, VA: Norfolk International",31,FALSE
2014,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",16,FALSE
2014,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",133,FALSE
2014,B6,JetBlue Airways,OAK,"Oakland, CA: Metropolitan Oakland International",55,FALSE
2014,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",195,FALSE
2014,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",349,FALSE
2014,US,US Airways Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",108,FALSE
2014,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",41,FALSE
2014,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",6,FALSE
2014,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",26,FALSE
2014,EV,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",4,FALSE
2014,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",51,FALSE
2014,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",21,FALSE
2014,US,US Airways Inc.,OMA,"Omaha, NE: Eppley Airfield",11,FALSE
2014,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",23,FALSE
2014,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",56,FALSE
2014,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",20,FALSE
2014,US,US Airways Inc.,ONT,"Ontario, CA: Ontario International",216,FALSE
2014,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",145,FALSE
2014,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",799,FALSE
2014,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",507,FALSE
2014,US,US Airways Inc.,MCO,"Orlando, FL: Orlando International",558,FALSE
2014,OO,SkyWest Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",273,FALSE
2014,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",32,FALSE
2014,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",127,FALSE
2014,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",36,FALSE
2014,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",38,FALSE
2014,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",27,FALSE
2014,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",12,FALSE
2014,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",117,FALSE
2014,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",15,FALSE
2014,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",76,FALSE
2014,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",946,FALSE
2014,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",34,TRUE
2014,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,TRUE
2014,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",52,TRUE
2014,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",994,TRUE
2014,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1190,TRUE
2014,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",14,TRUE
2014,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",1,FALSE
2014,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",45,FALSE
2014,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",12,FALSE
2014,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",38,FALSE
2014,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",25,FALSE
2014,US,US Airways Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",63,FALSE
2014,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",6,FALSE
2014,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",126,FALSE
2014,US,US Airways Inc.,PWM,"Portland, ME: Portland International Jetport",75,FALSE
2014,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",218,FALSE
2014,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",53,FALSE
2014,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",46,FALSE
2014,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",21,FALSE
2014,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",75,FALSE
2014,US,US Airways Inc.,PDX,"Portland, OR: Portland International",348,FALSE
2014,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",18,FALSE
2014,EV,ExpressJet Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",14,FALSE
2014,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",124,FALSE
2014,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",56,FALSE
2014,US,US Airways Inc.,PVD,"Providence, RI: Theodore Francis Green State",131,FALSE
2014,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",106,FALSE
2014,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",66,FALSE
2014,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",13,FALSE
2014,EV,ExpressJet Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",39,FALSE
2014,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",30,FALSE
2014,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",180,FALSE
2014,US,US Airways Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",52,FALSE
2014,OO,SkyWest Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",147,FALSE
2014,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",114,FALSE
2014,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",114,FALSE
2014,US,US Airways Inc.,RNO,"Reno, NV: Reno/Tahoe International",13,FALSE
2014,EV,ExpressJet Airlines Inc.,RIC,"Richmond, VA: Richmond International",45,FALSE
2014,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",33,FALSE
2014,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",37,FALSE
2014,US,US Airways Inc.,RIC,"Richmond, VA: Richmond International",54,FALSE
2014,EV,ExpressJet Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",32,FALSE
2014,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",13,FALSE
2014,US,US Airways Inc.,ROC,"Rochester, NY: Greater Rochester International",10,FALSE
2014,MQ,American Eagle Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",11,FALSE
2014,MQ,Envoy Air,ROW,"Roswell, NM: Roswell International Air Center",122,FALSE
2014,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",52,FALSE
2014,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",63,FALSE
2014,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",63,FALSE
2014,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",181,FALSE
2014,US,US Airways Inc.,SMF,"Sacramento, CA: Sacramento International",76,FALSE
2014,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",38,FALSE
2014,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",29,FALSE
2014,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",327,FALSE
2014,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",105,FALSE
2014,US,US Airways Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",141,FALSE
2014,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",85,FALSE
2014,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",52,FALSE
2014,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",39,FALSE
2014,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",141,FALSE
2014,US,US Airways Inc.,SAT,"San Antonio, TX: San Antonio International",28,FALSE
2014,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",147,FALSE
2014,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",30,FALSE
2014,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",59,FALSE
2014,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",613,FALSE
2014,US,US Airways Inc.,SAN,"San Diego, CA: San Diego International",60,FALSE
2014,VX,Virgin America,SAN,"San Diego, CA: San Diego International",97,FALSE
2014,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",123,FALSE
2014,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",253,FALSE
2014,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",7,FALSE
2014,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",308,FALSE
2014,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",341,FALSE
2014,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",255,FALSE
2014,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",489,FALSE
2014,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",7,FALSE
2014,VX,Virgin America,SFO,"San Francisco, CA: San Francisco International",454,FALSE
2014,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",11,FALSE
2014,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",18,FALSE
2014,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",101,FALSE
2014,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",165,FALSE
2014,US,US Airways Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",57,FALSE
2014,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",15,FALSE
2014,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",471,FALSE
2014,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",115,FALSE
2014,US,US Airways Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",333,FALSE
2014,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",18,FALSE
2014,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",30,FALSE
2014,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",83,FALSE
2014,US,US Airways Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",221,FALSE
2014,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",103,FALSE
2014,MQ,Envoy Air,SAF,"Santa Fe, NM: Santa Fe Municipal",6,FALSE
2014,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",20,FALSE
2014,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",11,FALSE
2014,EV,ExpressJet Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",55,FALSE
2014,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1001,FALSE
2014,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",23,FALSE
2014,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",239,FALSE
2014,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",105,FALSE
2014,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",119,FALSE
2014,US,US Airways Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",252,FALSE
